%
% node-number  /  x-coordinate  / y-coordinate
% 
   1.00000000000000                  0                  0
   2.00000000000000   0.33333333333333                  0
   3.00000000000000   0.53000000000000                  0
   4.00000000000000   0.66666666666667   0.33333333333333
   5.00000000000000   1.00000000000000   0.47000000000000
   6.00000000000000   1.00000000000000   0.66666666666667
   7.00000000000000   1.00000000000000   1.00000000000000
   8.00000000000000   0.66666666666667   1.00000000000000
   9.00000000000000   0.33333333333333   1.00000000000000
  10.00000000000000                  0   1.00000000000000
  11.00000000000000                  0   0.66666666666667
  12.00000000000000                  0   0.33333333333333
  13.00000000000000   0.33333333333333   0.33333333333333
  14.00000000000000   0.33333333333333   0.66666666666667
  15.00000000000000   0.66666666666667   0.66666666666667
  16.00000000000000   1.00000000000000                  0
